Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
H-019,High,0.015418745,0.009536103,0.001026938,0.114475958,0.003529638,0.000185863,0.001491658,0.038192185,0.024080588,0.003185414,0.316369652,0.008758884,0.000472692,0.003936718,0.127278586,0.072510181,0.005579832,0.509832946,0.006057615,0.000787635,0.005536724,0.277865422,0.165664869,0.020956702,0.960700527,0.01120126,0.001089828,0.007177797,0.094483167,0.051756617,0.004077716,0.731022484,0.003998786,0.00041677,0.003012274,0.089554997,0.052297691,0.003449202,0.456016327,0.002540212,0.000579957,0.002624005,0.049562601,0.026941957,0.002053651,0.28652298,0.001502114,0.000299863,0.00210859,0.067566504,0.038951197,0.001561332,0.513364981,0.00215857,0.000240124,0.001962257,0.04165675,0.025603208,0.000969524,0.317008459,0.001403965,0.000164238,0.001395065,0.358513779,0.220709219,0.0270368,0.190606646,0.014891934,0.000939515,0.009269968,1.160092735,0.68805163,0.069897112,4.395920961,0.056042978,0.005176485,0.038515057
H-020,High,0.016148063,0.010078912,0.000989328,0.128944357,0.003526017,0.000196629,0.001453995,0.039395061,0.024514779,0.003025562,0.30240861,0.008501295,0.000510923,0.004238129,0.125697325,0.066654367,0.00436152,0.523357998,0.005589936,0.000791009,0.005178219,0.254772274,0.164331702,0.020759155,0.97117448,0.010445375,0.001167225,0.007137131,0.092605442,0.058531744,0.003996938,0.668826974,0.004023916,0.000380539,0.003179486,0.089286617,0.049931739,0.003336678,0.440026149,0.0023894,0.000594812,0.002713964,0.046570247,0.025741014,0.002147117,0.296860145,0.00144982,0.000315599,0.001939438,0.072025832,0.040321955,0.001463407,0.531775397,0.0020364,0.000248905,0.002131426,0.046863831,0.028029965,0.0010016,0.307945314,0.001432198,0.000154578,0.001540937,0.352389368,0.215981463,0.03027702,0.186528737,0.014271289,0.001060021,0.008704398,1.13575406,0.684117639,0.071358326,4.357848161,0.053665645,0.00542024,0.038217123
H-021,High,0.014214817,0.00975491,0.001059285,0.12431372,0.003674308,0.000192432,0.001393364,0.043002667,0.02459665,0.002962375,0.319922912,0.008736398,0.000511397,0.004433,0.116138891,0.075340224,0.005014253,0.506714807,0.006458541,0.000820313,0.005648031,0.295015103,0.157080378,0.01916079,0.94775954,0.010820186,0.001323372,0.006613877,0.098893732,0.057197241,0.004061481,0.676511459,0.004172095,0.000388338,0.002974932,0.09127161,0.049378272,0.003781285,0.461046936,0.00259186,0.000619886,0.002646684,0.050452554,0.026184435,0.002039969,0.290229647,0.001460354,0.000308795,0.002123828,0.066070196,0.039602224,0.001627666,0.485778076,0.002373177,0.000246786,0.00191512,0.045657352,0.026495506,0.001064488,0.330770902,0.001390308,0.000150206,0.001385368,0.335115892,0.213614242,0.030882868,0.216699045,0.015296004,0.000940206,0.009200071,1.155832813,0.679244084,0.071654461,4.359747045,0.056973229,0.005501733,0.038334277
H-022,High,0.015897474,0.009210353,0.000993299,0.120088129,0.003362643,0.000206483,0.001490929,0.040839065,0.023890635,0.002934381,0.31083572,0.008341546,0.000543174,0.003920073,0.121348108,0.075357327,0.004645409,0.45597978,0.005542303,0.000850503,0.005348239,0.31581479,0.155486019,0.020184551,1.077105498,0.013203656,0.00132369,0.007422928,0.105120313,0.059718328,0.004155672,0.632086464,0.00383636,0.000399933,0.002974472,0.087960474,0.051740969,0.003667178,0.451989155,0.002684691,0.000565749,0.002475793,0.048207944,0.025386849,0.001991732,0.298173787,0.001613509,0.000309462,0.001897581,0.072118505,0.041381016,0.001543657,0.474564382,0.001999259,0.000235534,0.002214319,0.04814609,0.028006217,0.000975558,0.302086121,0.001409862,0.000145852,0.001422622,0.347416955,0.214873598,0.027607945,0.205136001,0.014600474,0.000941504,0.007707482,1.202869718,0.68505131,0.068699383,4.328045037,0.056594303,0.005521885,0.036874437
H-023,High,0.014979364,0.01034182,0.001083063,0.117257422,0.003394613,0.000204688,0.001425121,0.040603584,0.0259576,0.00318404,0.298497689,0.008413439,0.00047805,0.003834624,0.118641127,0.073322516,0.005228396,0.479920526,0.006447807,0.000789155,0.005494124,0.269539036,0.140606078,0.020884045,1.036842195,0.011831203,0.001204019,0.007180579,0.092187271,0.056465747,0.004158853,0.609235594,0.004058712,0.000372868,0.003069964,0.089839613,0.04596217,0.003703829,0.43347169,0.002398718,0.000606017,0.00264358,0.047460445,0.028086352,0.002042882,0.310396584,0.001513233,0.000294495,0.001917241,0.066284275,0.036909329,0.001280899,0.490477435,0.002194913,0.000211645,0.001993978,0.045362139,0.028674744,0.00100104,0.308351953,0.001387197,0.000170999,0.001354783,0.33601414,0.214689821,0.028570007,0.201226703,0.016218509,0.001016154,0.008886441,1.120910994,0.661016177,0.071137054,4.285677791,0.057858344,0.00534809,0.037800435
H-024,High,0.014781142,0.008757484,0.001044155,0.119532977,0.003468416,0.000231931,0.001522406,0.038496418,0.024467053,0.003172267,0.301699056,0.007888732,0.000522981,0.003866371,0.131239787,0.075888173,0.00488817,0.532025409,0.006020357,0.000834111,0.005633302,0.268151007,0.154851601,0.021029961,0.983261233,0.011757811,0.001142693,0.00714826,0.110312625,0.054904155,0.004004844,0.695897168,0.003984072,0.000409047,0.002840641,0.091927382,0.049532139,0.003672503,0.476716186,0.002823695,0.000617389,0.002540725,0.050485961,0.027505567,0.002033848,0.295568979,0.001512635,0.000319764,0.001899346,0.069761599,0.041568374,0.001491145,0.429075482,0.002036179,0.000255564,0.002097599,0.041801535,0.025343793,0.001042031,0.328747737,0.001383275,0.000157065,0.001372577,0.333857822,0.237769133,0.029516519,0.212171585,0.016140987,0.001049916,0.008805771,1.150815276,0.700587472,0.071895443,4.374695813,0.057016158,0.005540461,0.037726997
H-025,High,0.015302798,0.009488507,0.000954815,0.121946156,0.003293668,0.000211877,0.001465154,0.040402319,0.02535411,0.002961164,0.308800407,0.008298166,0.000521782,0.003730804,0.120758277,0.078980144,0.004749917,0.483056376,0.006154172,0.000807183,0.005596423,0.28684862,0.165077772,0.0211097,1.020490933,0.011855245,0.001240354,0.007664959,0.099336831,0.055173865,0.004221416,0.646087612,0.003565466,0.000416948,0.002919701,0.0895926,0.050829951,0.003533337,0.465962666,0.002445564,0.000615393,0.002467557,0.051847026,0.028861514,0.001906456,0.316289732,0.001459803,0.000312121,0.002036729,0.072066006,0.038564241,0.001473801,0.479533929,0.002068166,0.000249599,0.001930287,0.041681899,0.024611856,0.001047515,0.347369814,0.001392689,0.000158649,0.001404904,0.37033287,0.209799116,0.030357553,0.209751976,0.015375821,0.001009479,0.009450471,1.188169247,0.686741076,0.072315676,4.399289601,0.05590876,0.005543387,0.038666988
H-026,High,0.012972576,0.009821991,0.000967296,0.109016203,0.00358946,0.000213737,0.001489691,0.041905749,0.027015348,0.003197237,0.324599468,0.008815404,0.000501886,0.003679607,0.118523625,0.068964312,0.005542736,0.495602855,0.006036961,0.000822059,0.005511991,0.303730715,0.155018805,0.020194607,0.962876471,0.011207986,0.001163294,0.006987037,0.097853489,0.055991979,0.003718737,0.647299069,0.003699056,0.000415201,0.003012366,0.083441018,0.049226977,0.003368373,0.457181426,0.002667556,0.000543745,0.002514378,0.049599668,0.028939876,0.00202132,0.28872046,0.001476071,0.00028806,0.002107601,0.066070328,0.042707322,0.00149545,0.462998238,0.00194106,0.000218362,0.001933666,0.044587679,0.026661343,0.00092094,0.334320613,0.001366186,0.000161174,0.001512855,0.365694688,0.217046163,0.028663212,0.178481846,0.014460635,0.000989443,0.008555769,1.184379535,0.681394116,0.070089908,4.261096648,0.055260376,0.005316961,0.037304961
H-027,High,0.014901557,0.009536505,0.000988757,0.116099985,0.003529515,0.000204419,0.00141822,0.042821865,0.024876765,0.003002827,0.310623216,0.008599117,0.000523828,0.004057425,0.116325376,0.073301413,0.004714068,0.502713993,0.005990031,0.000791675,0.005464652,0.253654113,0.155610201,0.020092845,1.00799282,0.011383395,0.001275942,0.006696839,0.104847286,0.059238864,0.003870755,0.707697604,0.003761273,0.000418383,0.003150087,0.086982209,0.053481163,0.003456242,0.456495607,0.00253254,0.000595971,0.002601351,0.051983722,0.025552055,0.002130434,0.27506262,0.001577441,0.000316901,0.001890903,0.064644313,0.036843876,0.001483881,0.472607177,0.002181864,0.000255724,0.002246547,0.04276323,0.025728012,0.000915828,0.307106079,0.00146754,0.000172925,0.001313596,0.339631875,0.219709537,0.030420242,0.191903965,0.015318046,0.000976308,0.008993496,1.118555547,0.683878389,0.071075879,4.348303065,0.056340761,0.005532076,0.037833116
H-028,High,0.015409713,0.009503051,0.000978181,0.119342341,0.003484536,0.0001963,0.00148059,0.043197294,0.025701149,0.002955678,0.310454316,0.008358127,0.000529328,0.004073928,0.119356187,0.073611781,0.004607281,0.471830813,0.005641822,0.000805718,0.005976442,0.311238202,0.165104409,0.020500844,0.909947113,0.011674396,0.001152733,0.006782703,0.099159281,0.056630937,0.00360414,0.674307083,0.003785451,0.000404785,0.003311112,0.085862769,0.043674281,0.003449949,0.474771592,0.002744793,0.000563114,0.002562087,0.048836724,0.027851672,0.002264434,0.277455445,0.00151903,0.000307015,0.002108579,0.066323344,0.039600699,0.001470626,0.486459047,0.002063965,0.000247459,0.002061191,0.044829621,0.025961958,0.001056303,0.3191777,0.001275888,0.000170095,0.001336599,0.338559089,0.213447726,0.032061657,0.178643258,0.017353311,0.001052803,0.009100458,1.172772225,0.681087663,0.072949094,4.222388709,0.057901321,0.00542935,0.038793689
H-029,High,0.014958829,0.009635638,0.001026056,0.123871294,0.003597231,0.000200896,0.0014852,0.039697453,0.024756365,0.003170066,0.308903351,0.007250335,0.000516398,0.004038947,0.119887747,0.070601334,0.005281028,0.523688162,0.005768137,0.000816282,0.005232794,0.260685346,0.154986262,0.020862393,1.047656252,0.012307851,0.001243506,0.007180662,0.096792592,0.059252575,0.004160082,0.674514468,0.004237783,0.000414166,0.003052717,0.094815676,0.049933697,0.003345672,0.446330993,0.002406887,0.000579745,0.002481935,0.04801895,0.027568854,0.001810639,0.303199406,0.00150009,0.000287744,0.002065925,0.069093981,0.035865258,0.001442796,0.461540584,0.00200131,0.000249954,0.002079648,0.043418067,0.023394979,0.001031771,0.300171866,0.001404195,0.000162219,0.001495246,0.327095643,0.186785366,0.030275774,0.218005112,0.01592921,0.001010483,0.008778764,1.114464286,0.642780328,0.072406277,4.407881486,0.056403029,0.005481391,0.037891839
H-030,High,0.015605342,0.009037566,0.001023818,0.123032821,0.003685537,0.000227597,0.001529431,0.038982073,0.024968032,0.002734639,0.289579303,0.008326055,0.000486898,0.004030471,0.11506548,0.07603571,0.005000052,0.499767492,0.005901632,0.000806208,0.005726902,0.267860177,0.154735068,0.019696274,0.932706454,0.011508445,0.001171427,0.007306036,0.101312807,0.058561411,0.00417018,0.645535417,0.004078093,0.000397936,0.003039804,0.087377586,0.043902957,0.003476501,0.482011833,0.002615777,0.000628962,0.002654516,0.050221644,0.028276242,0.001938235,0.295258907,0.001546183,0.000318058,0.001986055,0.064514375,0.03900103,0.001545091,0.445347484,0.001858901,0.000233394,0.001971825,0.042882092,0.025807886,0.000977338,0.343239481,0.001422872,0.000162404,0.001443555,0.33007042,0.23143023,0.029886354,0.206704806,0.014196107,0.000922312,0.00936805,1.113891996,0.691756131,0.070448479,4.263183998,0.055139602,0.005355194,0.039056647
H-031,High,0.015282307,0.009071526,0.000956517,0.126752609,0.003291853,0.000216427,0.001432453,0.041276784,0.024589227,0.003090478,0.29183829,0.008430813,0.000501023,0.003799563,0.124444946,0.070152431,0.00494285,0.475141266,0.0052313,0.000792359,0.006163469,0.29098446,0.159845917,0.019737109,1.001123295,0.012328271,0.001129151,0.007390013,0.103576907,0.060082739,0.004087695,0.650637541,0.004134572,0.000411836,0.002946894,0.087418792,0.050254641,0.003771079,0.422120091,0.002316559,0.000604943,0.002506361,0.050433354,0.028341534,0.00197768,0.322347952,0.001379932,0.000287573,0.001989675,0.060577477,0.038657084,0.00162461,0.480501276,0.002124224,0.000224878,0.002035282,0.043174568,0.02558697,0.001064082,0.328923057,0.001322198,0.000161972,0.001434876,0.369952608,0.237385948,0.028477359,0.191891425,0.014056817,0.000988299,0.009209861,1.187122203,0.703968016,0.069729459,4.2912768,0.054616539,0.005318461,0.038908446
H-032,High,0.015740501,0.009463923,0.000984008,0.120910548,0.00335385,0.000220895,0.001379425,0.040369481,0.027529508,0.00300102,0.297149414,0.008348086,0.00049549,0.00427457,0.106728829,0.077520361,0.004644011,0.493333692,0.005871227,0.000823542,0.005060516,0.286470417,0.176194477,0.018636826,1.009485308,0.011602811,0.001225553,0.007006702,0.096792565,0.05941483,0.00436087,0.643795627,0.004143952,0.000374135,0.002856535,0.092125828,0.05371029,0.003562232,0.442956194,0.002499911,0.000562488,0.002575564,0.052205833,0.027367074,0.001952996,0.303988173,0.001467246,0.000299008,0.002209972,0.065184815,0.038301237,0.001451434,0.497860607,0.002080971,0.000232208,0.002238737,0.047123127,0.025219449,0.000906673,0.336120219,0.001352076,0.000166325,0.001262093,0.365620453,0.206677109,0.031096146,0.200142731,0.014284545,0.000979648,0.009308843,1.168361849,0.701398257,0.070596216,4.345742514,0.055004675,0.005379292,0.038172957
H-033,High,0.015079421,0.009777596,0.001098822,0.11061455,0.003783012,0.000201044,0.001432591,0.037339373,0.0247636,0.003138248,0.298086763,0.009142241,0.000463721,0.003997582,0.112485639,0.073309075,0.005221722,0.489480955,0.005218736,0.000807958,0.005620103,0.285660127,0.169886258,0.018928946,1.034010805,0.012715505,0.001093285,0.007111878,0.097479101,0.057763584,0.004069535,0.634165072,0.003864858,0.000400683,0.002836913,0.085113787,0.051698433,0.003298961,0.464992031,0.002557824,0.000548226,0.002415304,0.052985274,0.026626368,0.00195356,0.306930913,0.001558754,0.000296227,0.001940249,0.070693821,0.042390854,0.001573414,0.482047635,0.002015132,0.000230035,0.002154864,0.044920476,0.027822078,0.001032523,0.295950715,0.001473636,0.000152016,0.001373122,0.354378504,0.241952342,0.034664878,0.206067231,0.014862603,0.001026725,0.009399445,1.156135521,0.725990189,0.074980608,4.322346671,0.057192301,0.005219918,0.038282052
H-034,High,0.014759499,0.010352725,0.001011504,0.122986459,0.003616537,0.000204216,0.001562921,0.038765494,0.024302123,0.002834977,0.306592518,0.008831048,0.000511444,0.004334898,0.119966424,0.07440747,0.004727075,0.490322507,0.006208661,0.000833964,0.005419159,0.27899761,0.14785701,0.019642971,1.044519158,0.012345123,0.00123004,0.007017421,0.100035316,0.056085069,0.004139766,0.663681621,0.004098404,0.000389479,0.002676999,0.094937187,0.048802906,0.003349014,0.465603276,0.002450998,0.000631798,0.002577126,0.051708923,0.026087662,0.002121194,0.303918758,0.001472304,0.000302151,0.001822376,0.067348554,0.036992726,0.00139855,0.44346338,0.002216832,0.000232449,0.002261041,0.042821237,0.023780435,0.000944174,0.339772986,0.001389087,0.000155614,0.001411201,0.358781198,0.232291387,0.032172749,0.196402314,0.014005464,0.000979327,0.009117126,1.168121443,0.680959512,0.072341973,4.377262976,0.056634459,0.005470482,0.038200269
H-035,High,0.014277181,0.009045353,0.001017189,0.119708086,0.003505739,0.000192415,0.00148272,0.038151534,0.026112748,0.003155287,0.272307182,0.008104958,0.000462587,0.003869995,0.119499372,0.066781277,0.004769535,0.474901066,0.00606218,0.000802774,0.005301522,0.282475492,0.155626559,0.019728345,1.083672605,0.012804277,0.001122025,0.007290406,0.104056983,0.054670036,0.004163756,0.699982787,0.003775491,0.00038165,0.003152649,0.091221729,0.051378691,0.003559603,0.458790658,0.002334191,0.00063142,0.002646199,0.049426523,0.027939132,0.001846889,0.307713821,0.001542904,0.000299067,0.002112435,0.064897545,0.040100982,0.001423525,0.479434748,0.002081693,0.000242704,0.0020612,0.04371076,0.027073861,0.000978162,0.294294766,0.001522471,0.000171052,0.001309542,0.362069887,0.214467278,0.030395231,0.202942241,0.014824194,0.000960812,0.008689257,1.169787006,0.673195918,0.071037522,4.393747961,0.056558098,0.005266504,0.037915925
H-036,High,0.014312856,0.009104884,0.000996641,0.11570544,0.003619359,0.000214872,0.001456496,0.040478809,0.025624606,0.0030708,0.301139329,0.00881564,0.000512056,0.003752468,0.125214936,0.075194247,0.004809178,0.500948446,0.006204999,0.000791627,0.005795069,0.313094215,0.153712112,0.018618955,1.01519093,0.012432938,0.001186148,0.007508641,0.093306971,0.060009464,0.003878828,0.705879782,0.004398503,0.000384667,0.002917566,0.093868145,0.049032173,0.003492053,0.450571239,0.002260041,0.000599585,0.002413784,0.048767193,0.030021085,0.001874349,0.312198078,0.001479078,0.000295804,0.002079037,0.067122169,0.040112695,0.001572614,0.472048599,0.002035715,0.000226978,0.002013332,0.050488008,0.027618083,0.000932446,0.298840673,0.001433731,0.000164378,0.001438422,0.345538274,0.218620003,0.030491819,0.20085893,0.013335525,0.00098851,0.008616867,1.192191576,0.689049354,0.069737685,4.373381446,0.056015528,0.005364626,0.037991682
H-037,High,0.015131409,0.010917998,0.001018374,0.118118822,0.003661315,0.000204827,0.001531507,0.041213701,0.027570679,0.002830367,0.307104481,0.008106288,0.000513888,0.003816263,0.117495799,0.070937676,0.005243954,0.522961361,0.005626285,0.000802197,0.005304866,0.262380931,0.158263864,0.019691517,1.121335824,0.012259776,0.001117343,0.006802329,0.105106916,0.064056484,0.003682803,0.588902457,0.004374193,0.000407792,0.002869756,0.092405831,0.043410631,0.003500591,0.457375976,0.002615534,0.000569583,0.002510711,0.047686438,0.028357537,0.001910465,0.293878487,0.001425314,0.000309767,0.002085845,0.065225752,0.039074564,0.001391356,0.47280776,0.002094729,0.00027145,0.001983243,0.04722119,0.027295916,0.001014032,0.348137928,0.001426047,0.000163113,0.001396282,0.371412455,0.232061162,0.029061484,0.186807528,0.014847765,0.000959998,0.008971414,1.165280423,0.701946511,0.069344943,4.417430626,0.056437245,0.005319958,0.037272215
H-038,High,0.015928079,0.009282782,0.000997859,0.120348136,0.003648475,0.000177531,0.001454497,0.040422567,0.026500099,0.002926215,0.271851709,0.008763377,0.000484116,0.003762067,0.116253928,0.071335709,0.004848814,0.444860849,0.00626912,0.000850995,0.005679169,0.264072401,0.158388068,0.019993479,1.029939719,0.012401004,0.00115595,0.007028698,0.102286402,0.062221885,0.004140901,0.675644342,0.004016765,0.000428209,0.003061464,0.086125104,0.053508425,0.003622133,0.44003151,0.002440063,0.000608897,0.002557898,0.050493231,0.028435832,0.002169996,0.316073147,0.001514298,0.00031412,0.001896748,0.067313159,0.042528147,0.001483647,0.459656786,0.002031531,0.000226924,0.0020176,0.043184882,0.024172763,0.001000781,0.334436435,0.001336457,0.000172154,0.001435755,0.36803516,0.21276382,0.031281788,0.189080661,0.015667686,0.001008592,0.009248963,1.154114913,0.689137529,0.072465611,4.281923295,0.058088777,0.005427488,0.03814286
H-039,High,0.014118304,0.009074842,0.001029861,0.114309912,0.003581061,0.000186329,0.001563613,0.037534953,0.025690375,0.003093845,0.289548423,0.008747361,0.000506511,0.003892232,0.113948672,0.064934548,0.005087413,0.460879931,0.006028603,0.000789462,0.005686764,0.275771363,0.157364418,0.020731871,1.016752901,0.012189694,0.001228156,0.00646255,0.103783943,0.05977616,0.003796663,0.642067385,0.003992139,0.00039731,0.003050079,0.096441151,0.052704417,0.003270362,0.463996575,0.002666117,0.000611604,0.002636373,0.055030676,0.029433193,0.002024931,0.315676327,0.001510867,0.000300359,0.001964859,0.071159264,0.037404064,0.001614928,0.491996739,0.001953073,0.000244412,0.001879497,0.045376118,0.027150801,0.000970382,0.321976763,0.001536791,0.000155954,0.001325876,0.37592911,0.241588459,0.030005544,0.21011463,0.016006107,0.000962876,0.008781612,1.189093554,0.705121276,0.071625798,4.327319586,0.058211812,0.005382972,0.037243455
H-040,High,0.015923156,0.010300382,0.001028144,0.114721114,0.003847736,0.00019469,0.001474865,0.040684676,0.026942701,0.003128096,0.306222983,0.008696898,0.000501088,0.004111628,0.10482264,0.070932213,0.00506033,0.471224648,0.006115897,0.000791821,0.005982756,0.302022276,0.156273555,0.019849162,0.996302622,0.011729004,0.001211701,0.006734601,0.094346923,0.059805863,0.004125906,0.623859738,0.004179071,0.000387368,0.003037975,0.093691548,0.049915969,0.00357958,0.438380333,0.002475442,0.000593824,0.002406678,0.049558065,0.025831934,0.001950885,0.295726868,0.001480787,0.000296378,0.001993824,0.067582157,0.040705308,0.001451268,0.451123179,0.001990585,0.000234154,0.002063048,0.042306009,0.024315048,0.000977194,0.322902826,0.001441652,0.000155541,0.00137109,0.33378278,0.219654169,0.028727357,0.205731278,0.0136606,0.000982019,0.009135498,1.144720228,0.684677142,0.069877922,4.226195588,0.055617671,0.005348584,0.038311962
H-041,High,0.015137876,0.010779191,0.00101749,0.113975672,0.003483294,0.000182238,0.001493955,0.038333888,0.026144238,0.002917569,0.298248511,0.008229888,0.000543471,0.003935751,0.130995342,0.074930946,0.005120517,0.509218329,0.006118139,0.000722893,0.005423307,0.291832212,0.159608823,0.01859481,0.997379777,0.013022463,0.001274814,0.006978299,0.104757246,0.05693713,0.003659226,0.619954855,0.004312578,0.00039452,0.002963492,0.088650728,0.054760341,0.003784543,0.499922555,0.002480119,0.000608869,0.00231042,0.053692336,0.026365109,0.002021678,0.283540462,0.001455835,0.000287441,0.001939212,0.064220895,0.037930876,0.0015625,0.453483293,0.002123157,0.000254616,0.002046114,0.042420578,0.025700318,0.001058986,0.323105722,0.001362815,0.000163871,0.00132284,0.361923791,0.22449468,0.029538287,0.191614142,0.014334989,0.001026741,0.009553041,1.191964893,0.697651652,0.069275605,4.29044332,0.056923277,0.005459473,0.037966432
H-042,High,0.014522019,0.009717734,0.000895649,0.116492294,0.003494565,0.000190903,0.001429762,0.038664441,0.025365241,0.002971901,0.266426532,0.007598702,0.000484828,0.004091537,0.103514971,0.070200971,0.004868438,0.534708444,0.005884493,0.00081532,0.005538846,0.250172069,0.166145658,0.020215397,1.025413432,0.014355743,0.001074953,0.007603644,0.098562762,0.058833254,0.003990898,0.636212319,0.003886033,0.00040659,0.002772424,0.093377606,0.048959514,0.003302238,0.439874711,0.002657144,0.00058394,0.002544807,0.048172609,0.029061091,0.002068551,0.327729132,0.001486833,0.00031003,0.002009807,0.070276377,0.037598277,0.001555875,0.475327265,0.00209326,0.000241101,0.002126485,0.043744296,0.026279127,0.001078906,0.335767195,0.001460841,0.000156356,0.001337753,0.36671776,0.229636515,0.032209006,0.193960194,0.014827839,0.000918026,0.008823388,1.127724911,0.701797381,0.073156857,4.351911518,0.057745453,0.005182047,0.038278453
H-043,High,0.015747428,0.009278415,0.001032024,0.118856981,0.00355671,0.000188523,0.001506391,0.034017728,0.02476638,0.002755429,0.318089918,0.008830398,0.000511667,0.004304201,0.114306501,0.078290508,0.005233048,0.494086118,0.006340686,0.000755748,0.005273259,0.271479744,0.155768178,0.018943442,1.061154153,0.011844687,0.00122115,0.006800377,0.090896983,0.058783166,0.003617549,0.647769394,0.003726337,0.000439746,0.003136704,0.090475892,0.053159267,0.003351895,0.462228286,0.002524976,0.000607921,0.002659044,0.05183123,0.028404213,0.001834511,0.285599306,0.001490797,0.000301401,0.00188698,0.073958533,0.041956968,0.001545159,0.481728885,0.002077718,0.000228577,0.002108135,0.044567056,0.024385711,0.001016709,0.317515855,0.001266453,0.000153117,0.001371048,0.383034534,0.226122084,0.027996778,0.204860363,0.013839522,0.001054135,0.008787994,1.170315629,0.700914891,0.067326544,4.391889258,0.055498285,0.005461984,0.037834133
H-044,High,0.014929773,0.010129753,0.000935642,0.111617291,0.00339787,0.000210384,0.001386049,0.034335689,0.024436051,0.003082761,0.318003926,0.008303156,0.000489714,0.00423078,0.10878155,0.070601325,0.005047606,0.511230468,0.005847058,0.000801378,0.00481571,0.270784522,0.16362807,0.019017706,1.002949211,0.012268124,0.001179447,0.007059662,0.095186337,0.057400827,0.004122043,0.655101621,0.003882694,0.000404484,0.003107191,0.080775264,0.052897685,0.003441155,0.459573523,0.002649656,0.00055885,0.00241132,0.049278628,0.026902745,0.002173494,0.287148419,0.001458334,0.000303066,0.001879785,0.064694254,0.039619034,0.001475035,0.477758715,0.00204442,0.000221826,0.002133767,0.047860853,0.026023922,0.001011263,0.331083564,0.001311147,0.00017362,0.001414163,0.378557496,0.211936637,0.032727093,0.207751555,0.01541478,0.001011701,0.008888162,1.145184366,0.68357605,0.073033799,4.362218294,0.056577239,0.00535447,0.03732659
H-045,High,0.015900399,0.009566671,0.000901647,0.113296881,0.003467477,0.0002031,0.001495756,0.042437942,0.022561123,0.003021538,0.272730312,0.008822878,0.000497639,0.004083922,0.114816702,0.076606074,0.005260431,0.514588608,0.005961145,0.000823194,0.005305605,0.291977779,0.173195847,0.021070611,0.963519877,0.01221685,0.001122412,0.007200337,0.102253017,0.052577533,0.003767643,0.640797986,0.003939828,0.00037581,0.003058347,0.091131631,0.049514327,0.003367736,0.47359591,0.002706926,0.000585493,0.002423479,0.051228019,0.027498759,0.00198606,0.311094797,0.001356798,0.000319775,0.002007268,0.064642073,0.038825993,0.001497182,0.438451169,0.002256969,0.000240496,0.002146515,0.046093409,0.024672489,0.001023674,0.315717743,0.001459274,0.000142982,0.001393063,0.339450639,0.224754892,0.030705066,0.192923741,0.01446587,0.000994467,0.008596511,1.15993161,0.699773708,0.072601589,4.236717023,0.056654014,0.005305367,0.037710803
